TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,SalesTotal,SatuanRp,is_outlier,Day,Month,DayOfMonth
558523,2019-06-30,21877,Home Sweet Home Mug,11.34,828,17949.0,United Kingdom,9389.52,"Rp 208,911,186",1,Sunday,6,30
558526,2019-06-30,22699,Roses Regency Teacup And Saucer,12.86,768,17949.0,United Kingdom,9876.48,"Rp 219,745,754",1,Sunday,6,30
558526,2019-06-30,23170,Regency Tea Plate Roses,11.74,720,17949.0,United Kingdom,8452.8,"Rp 188,069,728",1,Sunday,6,30
558526,2019-06-30,23171,Regency Tea Plate Green,11.74,768,17949.0,United Kingdom,9016.32,"Rp 200,607,710",1,Sunday,6,30
558526,2019-06-30,23173,Regency Teapot Roses,18.6,540,17949.0,United Kingdom,10044.0,"Rp 223,472,974",1,Sunday,6,30
558526,2019-06-30,23174,Regency Sugar Bowl Green,14.09,696,17949.0,United Kingdom,9806.64,"Rp 218,191,856",1,Sunday,6,30
558526,2019-06-30,23175,Regency Milk Jug Pink,13.07,696,17949.0,United Kingdom,9096.72,"Rp 202,396,562",1,Sunday,6,30
558528,2019-06-30,23171,Regency Tea Plate Green,11.74,560,17949.0,United Kingdom,6574.400000000001,"Rp 146,276,455",1,Sunday,6,30
558554,2019-06-30,23245,Set Of 3 Regency Cake Tins,14.5,576,17949.0,United Kingdom,8352.0,"Rp 185,826,989",1,Sunday,6,30
558612,2019-06-30,21877,Home Sweet Home Mug,11.34,252,17949.0,United Kingdom,2857.68,"Rp 63,581,665",1,Sunday,6,30
558612,2019-06-30,21875,Kings Choice Mug,11.34,576,17949.0,United Kingdom,6531.84,"Rp 145,329,521",1,Sunday,6,30
C558553,2019-06-30,23170,Regency Tea Plate Roses,11.74,-576,17949.0,United Kingdom,-6762.24,"Rp -150,455,783",1,Sunday,6,30
558262,2019-06-28,21121,Set/10 Red Polkadot Party Candles,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Friday,6,28
558262,2019-06-28,21385,Ivory Hanging Decoration Heart,10.99,288,14646.0,Netherlands,3165.12,"Rp 70,422,021",1,Friday,6,28
558262,2019-06-28,35961,Folkart Zinc Heart Christmas Dec,10.99,288,14646.0,Netherlands,3165.12,"Rp 70,422,021",1,Friday,6,28
558262,2019-06-28,23121,Pack Of 6 Cocktail Parasol Straws,10.62,288,14646.0,Netherlands,3058.56,"Rp 68,051,125",1,Friday,6,28
558262,2019-06-28,20719,Woodland Charlotte Bag,10.99,300,14646.0,Netherlands,3297.0,"Rp 73,356,272",1,Friday,6,28
558262,2019-06-28,23204,Charlotte Bag Apples Design,10.99,300,14646.0,Netherlands,3297.0,"Rp 73,356,272",1,Friday,6,28
558262,2019-06-28,20724,Red Retrospot Charlotte Bag,10.99,300,14646.0,Netherlands,3297.0,"Rp 73,356,272",1,Friday,6,28
558310,2019-06-28,22086,Paper Chain Kit 50'S Christmas,12.86,320,16671.0,United Kingdom,4115.2,"Rp 91,560,731",1,Friday,6,28
558310,2019-06-28,85049A,Traditional Christmas Ribbons,11.34,288,16671.0,United Kingdom,3265.92,"Rp 72,664,760",1,Friday,6,28
558333,2019-06-28,62018,Sombrero,11.53,400,13953.0,United Kingdom,4612.0,"Rp 102,614,233",1,Friday,6,28
558352,2019-06-28,21985,Pack Of 12 Hearts Design Tissues,10.51,430,17940.0,United Kingdom,4519.3,"Rp 100,551,713",1,Friday,6,28
558353,2019-06-28,22616,Pack Of 12 London Tissues,10.51,432,17940.0,United Kingdom,4540.32,"Rp 101,019,396",1,Friday,6,28
558368,2019-06-28,84568,Girls Alphabet Iron On Patches,10.47,288,14329.0,United Kingdom,3015.36,"Rp 67,089,951",1,Friday,6,28
558197,2019-06-27,84212,"Assorted Flower Colour ""Leis""",10.68,480,14298.0,United Kingdom,5126.4,"Rp 114,059,324",1,Thursday,6,27
557670,2019-06-22,23084,Rabbit Night Light,12.08,288,12798.0,Japan,3479.04,"Rp 77,406,553",1,Saturday,6,22
557670,2019-06-22,22491,Pack Of 12 Coloured Pencils,10.99,576,12798.0,Japan,6330.24,"Rp 140,844,042",1,Saturday,6,22
557670,2019-06-22,22489,Pack Of 12 Traditional Crayons,10.62,432,12798.0,Japan,4587.839999999999,"Rp 102,076,687",1,Saturday,6,22
557670,2019-06-22,21918,Set 12 Kids Colour Chalk Sticks,10.62,576,12798.0,Japan,6117.12,"Rp 136,102,250",1,Saturday,6,22
557670,2019-06-22,85178,Victorian Sewing Kit,11.12,288,12798.0,Japan,3202.56,"Rp 71,255,038",1,Saturday,6,22
557674,2019-06-22,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Saturday,6,22
557674,2019-06-22,21121,Set/10 Red Polkadot Party Candles,11.34,288,16422.0,United Kingdom,3265.92,"Rp 72,664,760",1,Saturday,6,22
557760,2019-06-22,21977,Pack Of 60 Pink Paisley Cake Cases,10.81,420,12901.0,United Kingdom,4540.2,"Rp 101,016,726",1,Saturday,6,22
557571,2019-06-21,22693,Grow A Flytrap Or Sunflower In Tin,11.13,576,12830.0,United Kingdom,6410.88,"Rp 142,638,233",1,Friday,6,21
557571,2019-06-21,21891,Traditional Wooden Skipping Rope,11.53,288,12830.0,United Kingdom,3320.64,"Rp 73,882,248",1,Friday,6,21
557571,2019-06-21,21703,Bag 125g Swirly Marbles,10.53,288,12830.0,United Kingdom,3032.64,"Rp 67,474,420",1,Friday,6,21
557571,2019-06-21,21790,Vintage Snap Cards,10.84,288,12830.0,United Kingdom,3121.92,"Rp 69,460,847",1,Friday,6,21
557322,2019-06-20,84077,World War 2 Gliders Asstd Designs,10.47,288,17444.0,Canada,3015.36,"Rp 67,089,951",1,Thursday,6,20
557429,2019-06-20,22030,Swallows Greeting Card,10.62,504,17857.0,United Kingdom,5352.48,"Rp 119,089,469",1,Thursday,6,20
557466,2019-06-20,84568,Girls Alphabet Iron On Patches,10.47,288,13815.0,Germany,3015.36,"Rp 67,089,951",1,Thursday,6,20
557509,2019-06-20,62018,Sombrero,11.53,400,15389.0,United Kingdom,4612.0,"Rp 102,614,233",1,Thursday,6,20
C557508,2019-06-20,23167,Small Ceramic Top Storage Jar,10.96,-480,16684.0,United Kingdom,-5260.8,"Rp -117,049,644",1,Thursday,6,20
C557508,2019-06-20,23166,Medium Ceramic Top Storage Jar,11.32,-240,16684.0,United Kingdom,-2716.8,"Rp -60,447,170",1,Thursday,6,20
557263,2019-06-19,21122,Set/10 Pink Polkadot Party Candles,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Wednesday,6,19
557287,2019-06-19,22151,Place Setting White Heart,10.62,432,18109.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Wednesday,6,19
557133,2019-06-17,22988,Soldiers Egg Cup,11.34,288,17306.0,United Kingdom,3265.92,"Rp 72,664,760",1,Monday,6,17
557135,2019-06-17,22616,Pack Of 12 London Tissues,10.51,864,17306.0,United Kingdom,9080.64,"Rp 202,038,792",1,Monday,6,17
557212,2019-06-17,22988,Soldiers Egg Cup,11.34,576,12901.0,United Kingdom,6531.84,"Rp 145,329,521",1,Monday,6,17
556961,2019-06-16,85152,Hand Over The Chocolate Sign,12.15,288,16276.0,United Kingdom,3499.2000000000003,"Rp 77,855,100",1,Sunday,6,16
557055,2019-06-16,15036,Assorted Colours Silk Fan,11.1,300,12621.0,Germany,3330.0,"Rp 74,090,502",1,Sunday,6,16
557092,2019-06-16,15036,Assorted Colours Silk Fan,10.99,600,12908.0,United Kingdom,6594.0,"Rp 146,712,544",1,Sunday,6,16
557125,2019-06-16,22722,Set Of 6 Spice Tins Pantry Design,13.79,264,17450.0,United Kingdom,3640.56,"Rp 81,000,276",1,Sunday,6,16
557125,2019-06-16,23286,Blue Vintage Spot Beaker,10.99,588,17450.0,United Kingdom,6462.12,"Rp 143,778,293",1,Sunday,6,16
557125,2019-06-16,23285,Pink Vintage Spot Beaker,10.99,612,17450.0,United Kingdom,6725.88,"Rp 149,646,794",1,Sunday,6,16
557125,2019-06-16,23288,Green Vintage Spot Beaker,10.99,612,17450.0,United Kingdom,6725.88,"Rp 149,646,794",1,Sunday,6,16
557125,2019-06-16,22978,Pantry Rolling Pin,13.72,216,17450.0,United Kingdom,2963.52,"Rp 65,936,542",1,Sunday,6,16
556817,2019-06-15,17003,Brocade Ring Purse,10.47,720,14609.0,United Kingdom,7538.400000000001,"Rp 167,724,877",1,Saturday,6,15
556917,2019-06-15,23243,Set Of Tea Coffee Sugar Tins Pantry,14.5,240,12415.0,Australia,3480.0,"Rp 77,427,912",1,Saturday,6,15
556917,2019-06-15,23245,Set Of 3 Regency Cake Tins,14.5,240,12415.0,Australia,3480.0,"Rp 77,427,912",1,Saturday,6,15
556917,2019-06-15,23084,Rabbit Night Light,12.08,240,12415.0,Australia,2899.2,"Rp 64,505,460",1,Saturday,6,15
556917,2019-06-15,21918,Set 12 Kids Colour Chalk Sticks,10.68,288,12415.0,Australia,3075.84,"Rp 68,435,594",1,Saturday,6,15
556917,2019-06-15,22492,Mini Paint Set Vintage,10.81,576,12415.0,Australia,6226.56,"Rp 138,537,224",1,Saturday,6,15
556917,2019-06-15,21121,Set/10 Red Polkadot Party Candles,11.34,288,12415.0,Australia,3265.92,"Rp 72,664,760",1,Saturday,6,15
556917,2019-06-15,16161P,Wrap English Rose,10.6,400,12415.0,Australia,4240.0,"Rp 94,337,456",1,Saturday,6,15
556917,2019-06-15,22704,Wrap Red Apples,10.6,400,12415.0,Australia,4240.0,"Rp 94,337,456",1,Saturday,6,15
556927,2019-06-15,21166,Cook With Wine Metal Sign,12.15,240,14156.0,EIRE,2916.0,"Rp 64,879,250",1,Saturday,6,15
C556925,2019-06-15,71477,Coloured Glass Star T-Light Holder,13.07,-420,16013.0,United Kingdom,-5489.400000000001,"Rp -122,135,856",1,Saturday,6,15
556718,2019-06-14,71477,Coloured Glass Star T-Light Holder,13.07,660,16013.0,United Kingdom,8626.2,"Rp 191,927,774",1,Friday,6,14
556726,2019-06-14,82484,Wood Black Board Ant White Finish,15.17,204,18102.0,United Kingdom,3094.68,"Rp 68,854,773",1,Friday,6,14
556726,2019-06-14,23135,Small Zinc Heart Wall Organiser,13.65,300,18102.0,United Kingdom,4095.0,"Rp 91,111,293",1,Friday,6,14
556726,2019-06-14,23134,Large Zinc Heart Wall Organiser,16.28,304,18102.0,United Kingdom,4949.120000000001,"Rp 110,114,951",1,Friday,6,14
556726,2019-06-14,22189,Cream Heart Card Holder,12.62,324,18102.0,United Kingdom,4088.8799999999997,"Rp 90,975,127",1,Friday,6,14
556726,2019-06-14,22188,Black Heart Card Holder,12.62,324,18102.0,United Kingdom,4088.8799999999997,"Rp 90,975,127",1,Friday,6,14
556726,2019-06-14,22171,3 Hook Photo Shelf Antique White,16.28,204,18102.0,United Kingdom,3321.1200000000003,"Rp 73,892,927",1,Friday,6,14
556726,2019-06-14,21623,Vintage Union Jack Memoboard,16.81,204,18102.0,United Kingdom,3429.24,"Rp 76,298,532",1,Friday,6,14
556725,2019-06-14,22783,Set 3 Wicker Oval Baskets W Lids,23.04,200,18102.0,United Kingdom,4608.0,"Rp 102,525,235",1,Friday,6,14
556505,2019-06-13,22616,Pack Of 12 London Tissues,10.55,504,17381.0,United Kingdom,5317.200000000001,"Rp 118,304,510",1,Thursday,6,13
556574,2019-06-13,21137,Black Record Cover Frame,13.72,360,16209.0,United Kingdom,4939.2,"Rp 109,894,236",1,Thursday,6,13
C556522,2019-06-13,22920,Herb Marker Basil,10.81,-1515,16938.0,United Kingdom,-16377.150000000001,"Rp -364,381,761",1,Thursday,6,13
556463,2019-06-12,22610,Pens Assorted Funny Face,10.44,360,12583.0,France,3758.3999999999996,"Rp 83,622,145",1,Wednesday,6,12
556475,2019-06-12,22151,Place Setting White Heart,10.62,432,18109.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Wednesday,6,12
556478,2019-06-12,84568,Girls Alphabet Iron On Patches,10.47,288,13069.0,United Kingdom,3015.36,"Rp 67,089,951",1,Wednesday,6,12
556484,2019-06-12,22920,Herb Marker Basil,10.81,1515,16938.0,United Kingdom,16377.150000000001,"Rp 364,381,761",1,Wednesday,6,12
556255,2019-06-09,48138,Doormat Union Flag,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,48173C,Doormat Black Flock,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,48188,Doormat Welcome Puppies,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,22690,Doormat Home Sweet Home Blue,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,21523,Doormat Fancy Font Home Sweet Home,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,48185,Doormat Fairy Cake,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,21955,Doormat Union Jack Guns And Roses,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,48116,Doormat Multicolour Stripe,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,48194,Doormat Hearts,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,48187,Doormat New England,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,20685,Doormat Red Retrospot,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556255,2019-06-09,23284,Doormat Keep Calm And Come In,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,6,9
556267,2019-06-09,16216,Letter Shape Pencil Sharpener,10.31,1600,13694.0,United Kingdom,16496.0,"Rp 367,026,102",1,Sunday,6,9
556267,2019-06-09,16052,Teatime Push Down Rubber,10.44,323,13694.0,United Kingdom,3372.12,"Rp 75,027,647",1,Sunday,6,9
556267,2019-06-09,16218,Cartoon Pencil Sharpeners,10.31,400,13694.0,United Kingdom,4124.0,"Rp 91,756,526",1,Sunday,6,9
556267,2019-06-09,16045,Popart Wooden Pencils Asst,10.29,500,13694.0,United Kingdom,5145.0,"Rp 114,473,163",1,Sunday,6,9
556267,2019-06-09,21634,Assorted Mini Madras Notebook,10.65,288,13694.0,United Kingdom,3067.2000000000003,"Rp 68,243,360",1,Sunday,6,9
556267,2019-06-09,22161,Heart Decoration Rustic Hanging,10.44,384,13694.0,United Kingdom,4008.96,"Rp 89,196,955",1,Sunday,6,9
556267,2019-06-09,22608,Pens Assorted Funky Jeweled,10.44,720,13694.0,United Kingdom,7516.799999999999,"Rp 167,244,290",1,Sunday,6,9
556267,2019-06-09,35923,Candy Heart Hanging Decoration,10.65,288,13694.0,United Kingdom,3067.2000000000003,"Rp 68,243,360",1,Sunday,6,9
556267,2019-06-09,84422,Pink/Blue Disc/Mirror String,10.65,480,13694.0,United Kingdom,5112.0,"Rp 113,738,933",1,Sunday,6,9
556267,2019-06-09,85212,Mini Painted Garden Decoration,10.55,504,13694.0,United Kingdom,5317.200000000001,"Rp 118,304,510",1,Sunday,6,9
556267,2019-06-09,85204,Hanging Wood And Felt Flower,10.37,480,13694.0,United Kingdom,4977.599999999999,"Rp 110,748,613",1,Sunday,6,9
556267,2019-06-09,85213,Mini Zinc Garden Decorations,10.55,480,13694.0,United Kingdom,5064.0,"Rp 112,670,962",1,Sunday,6,9
556267,2019-06-09,15036,Assorted Colours Silk Fan,10.99,600,13694.0,United Kingdom,6594.0,"Rp 146,712,544",1,Sunday,6,9
556267,2019-06-09,15034,Paper Pocket Traveling Fan,10.32,1200,13694.0,United Kingdom,12384.0,"Rp 275,536,570",1,Sunday,6,9
555979,2019-06-08,84212,"Assorted Flower Colour ""Leis""",10.68,480,15039.0,United Kingdom,5126.4,"Rp 114,059,324",1,Saturday,6,8
556010,2019-06-08,17003,Brocade Ring Purse,10.51,720,17414.0,United Kingdom,7567.2,"Rp 168,365,660",1,Saturday,6,8
556010,2019-06-08,15036,Assorted Colours Silk Fan,10.92,600,17414.0,United Kingdom,6552.0,"Rp 145,778,069",1,Saturday,6,8
555920,2019-06-07,48138,Doormat Union Flag,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,48173C,Doormat Black Flock,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,48188,Doormat Welcome Puppies,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,22690,Doormat Home Sweet Home Blue,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,21523,Doormat Fancy Font Home Sweet Home,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,48185,Doormat Fairy Cake,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,21955,Doormat Union Jack Guns And Roses,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,48194,Doormat Hearts,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,48187,Doormat New England,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,20685,Doormat Red Retrospot,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555920,2019-06-07,23284,Doormat Keep Calm And Come In,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Friday,6,7
555512,2019-06-05,22178,Victorian Glass Hanging T-Light,11.34,288,18198.0,United Kingdom,3265.92,"Rp 72,664,760",1,Wednesday,6,5
555478,2019-06-03,21137,Black Record Cover Frame,13.72,336,13777.0,United Kingdom,4609.92,"Rp 102,567,954",1,Monday,6,3
555489,2019-06-03,22197,Popcorn Holder,10.99,360,17949.0,United Kingdom,3956.4,"Rp 88,027,526",1,Monday,6,3
555382,2019-06-02,85123A,Cream Hanging Heart T-Light Holder,12.86,320,17133.0,United Kingdom,4115.2,"Rp 91,560,731",1,Sunday,6,2
555164,2019-06-01,22326,Round Snack Boxes Set Of4 Woodland,12.86,240,14646.0,Netherlands,3086.3999999999996,"Rp 68,670,548",1,Saturday,6,1
555164,2019-06-01,22629,Spaceboy Lunch Box,11.94,320,14646.0,Netherlands,3820.7999999999997,"Rp 85,010,508",1,Saturday,6,1
555164,2019-06-01,22630,Dolly Girl Lunch Box,11.94,320,14646.0,Netherlands,3820.7999999999997,"Rp 85,010,508",1,Saturday,6,1
555251,2019-06-01,84568,Girls Alphabet Iron On Patches,10.47,288,13062.0,United Kingdom,3015.36,"Rp 67,089,951",1,Saturday,6,1
555005,2019-05-31,22998,Travel Card Wallet Keep Calm,10.62,480,16656.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Friday,5,31
555099,2019-05-31,21891,Traditional Wooden Skipping Rope,11.34,288,16333.0,United Kingdom,3265.92,"Rp 72,664,760",1,Friday,5,31
555099,2019-05-31,84077,World War 2 Gliders Asstd Designs,10.47,1152,16333.0,United Kingdom,12061.44,"Rp 268,359,803",1,Friday,5,31
555099,2019-05-31,21915,Red Harmonica In Box,11.34,280,16333.0,United Kingdom,3175.2,"Rp 70,646,295",1,Friday,5,31
554990,2019-05-29,79337,Blue Flock Glass Candleholder,10.64,276,16567.0,United Kingdom,2936.6400000000003,"Rp 65,338,478",1,Wednesday,5,29
554868,2019-05-27,22197,Popcorn Holder,10.99,4300,13135.0,United Kingdom,47257.0,"Rp 1,051,439,896",1,Monday,5,27
554930,2019-05-27,22151,Place Setting White Heart,10.68,600,15939.0,United Kingdom,6408.0,"Rp 142,574,155",1,Monday,5,27
554956,2019-05-27,47566,Party Bunting,21.31,143,17956.0,United Kingdom,3047.33,"Rp 67,801,264",1,Monday,5,27
554827,2019-05-26,23204,Charlotte Bag Apples Design,10.99,300,14646.0,Netherlands,3297.0,"Rp 73,356,272",1,Sunday,5,26
554827,2019-05-26,23084,Rabbit Night Light,12.38,240,14646.0,Netherlands,2971.2000000000003,"Rp 66,107,417",1,Sunday,5,26
554827,2019-05-26,21936,Red Retrospot Picnic Bag,12.86,250,14646.0,Netherlands,3215.0,"Rp 71,531,821",1,Sunday,5,26
554845,2019-05-26,21733,Red Hanging Heart T-Light Holder,13.57,224,17450.0,United Kingdom,3039.6800000000003,"Rp 67,631,056",1,Sunday,5,26
554845,2019-05-26,22469,Heart Of Wicker Small,12.23,738,17450.0,United Kingdom,9025.74,"Rp 200,817,300",1,Sunday,5,26
554845,2019-05-26,22470,Heart Of Wicker Large,13.54,330,17450.0,United Kingdom,4468.2,"Rp 99,414,769",1,Sunday,5,26
554845,2019-05-26,85123A,Cream Hanging Heart T-Light Holder,13.57,608,17450.0,United Kingdom,8250.56,"Rp 183,570,010",1,Sunday,5,26
554642,2019-05-25,22243,5 Hook Hanger Red Magic Toadstool,11.74,960,14646.0,Netherlands,11270.4,"Rp 250,759,638",1,Saturday,5,25
554357,2019-05-24,79164,Black Wine Glass,10.65,906,15987.0,United Kingdom,9648.9,"Rp 214,682,236",1,Friday,5,24
554358,2019-05-24,22470,Heart Of Wicker Large,12.86,408,17450.0,United Kingdom,5246.88,"Rp 116,739,932",1,Friday,5,24
554358,2019-05-24,21770,Open Closed Metal Sign,14.61,420,17450.0,United Kingdom,6136.2,"Rp 136,526,768",1,Friday,5,24
554366,2019-05-24,22349,Dog Bowl Chasing Ball Design,14.53,756,17450.0,United Kingdom,10984.68,"Rp 244,402,539",1,Friday,5,24
554366,2019-05-24,22350,Illustrated Cat Bowl,13.01,888,17450.0,United Kingdom,11552.88,"Rp 257,044,648",1,Friday,5,24
554366,2019-05-24,22702,Black And White Cat Bowl,12.71,888,17450.0,United Kingdom,11286.480000000001,"Rp 251,117,408",1,Friday,5,24
554366,2019-05-24,22700,Black And White Dog Bowl,13.57,552,17450.0,United Kingdom,7490.64,"Rp 166,662,246",1,Friday,5,24
554262,2019-05-23,75049L,Large Circular Mirror Mobile,11.12,384,17715.0,United Kingdom,4270.08,"Rp 95,006,718",1,Thursday,5,23
554271,2019-05-23,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Thursday,5,23
554272,2019-05-23,21977,Pack Of 60 Pink Paisley Cake Cases,10.68,2700,12901.0,United Kingdom,28836.0,"Rp 641,583,698",1,Thursday,5,23
554272,2019-05-23,22970,London Bus Coffee Mug,12.4,240,12901.0,United Kingdom,2976.0,"Rp 66,214,214",1,Thursday,5,23
554272,2019-05-23,22971,Queens Guard Coffee Mug,12.4,246,12901.0,United Kingdom,3050.4,"Rp 67,869,570",1,Thursday,5,23
554071,2019-05-22,22501,Picnic Basket Wicker Large,18.96,200,13113.0,United Kingdom,3792.0,"Rp 84,369,725",1,Wednesday,5,22
554117,2019-05-22,84568,Girls Alphabet Iron On Patches,10.47,288,13758.0,United Kingdom,3015.36,"Rp 67,089,951",1,Wednesday,5,22
553927,2019-05-20,22492,Mini Paint Set Vintage,10.81,288,17381.0,United Kingdom,3113.28,"Rp 69,268,612",1,Monday,5,20
553927,2019-05-20,22610,Pens Assorted Funny Face,10.99,576,17381.0,United Kingdom,6330.24,"Rp 140,844,042",1,Monday,5,20
553928,2019-05-20,22197,Popcorn Holder,10.99,400,12931.0,United Kingdom,4396.0,"Rp 97,808,362",1,Monday,5,20
554013,2019-05-20,84077,World War 2 Gliders Asstd Designs,10.47,288,13308.0,United Kingdom,3015.36,"Rp 67,089,951",1,Monday,5,20
554057,2019-05-20,18097C,White Tall Porcelain T-Light Holder,12.25,288,17867.0,United Kingdom,3528.0,"Rp 78,495,883",1,Monday,5,20
553742,2019-05-19,21916,Set 12 Retro White Chalk Sticks,10.62,288,16133.0,United Kingdom,3058.56,"Rp 68,051,125",1,Sunday,5,19
553867,2019-05-19,22616,Pack Of 12 London Tissues,10.51,864,17306.0,United Kingdom,9080.64,"Rp 202,038,792",1,Sunday,5,19
553574,2019-05-18,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Saturday,5,18
553607,2019-05-18,23167,Small Ceramic Top Storage Jar,10.96,480,16684.0,United Kingdom,5260.8,"Rp 117,049,644",1,Saturday,5,18
553607,2019-05-18,23089,Glass Bon Bon Jar,11.74,288,16684.0,United Kingdom,3381.12,"Rp 75,227,891",1,Saturday,5,18
553607,2019-05-18,15036,Assorted Colours Silk Fan,10.99,600,16684.0,United Kingdom,6594.0,"Rp 146,712,544",1,Saturday,5,18
553607,2019-05-18,21980,Pack Of 12 Red Retrospot Tissues,10.51,432,16684.0,United Kingdom,4540.32,"Rp 101,019,396",1,Saturday,5,18
553607,2019-05-18,21982,Pack Of 12 Suki Tissues,10.51,432,16684.0,United Kingdom,4540.32,"Rp 101,019,396",1,Saturday,5,18
553416,2019-05-17,22178,Victorian Glass Hanging T-Light,11.34,288,18198.0,United Kingdom,3265.92,"Rp 72,664,760",1,Friday,5,17
553466,2019-05-17,22197,Popcorn Holder,10.99,360,17949.0,United Kingdom,3956.4,"Rp 88,027,526",1,Friday,5,17
553470,2019-05-17,23134,Large Zinc Heart Wall Organiser,16.28,200,18102.0,United Kingdom,3256.0,"Rp 72,444,046",1,Friday,5,17
553472,2019-05-17,84077,World War 2 Gliders Asstd Designs,10.47,288,15093.0,United Kingdom,3015.36,"Rp 67,089,951",1,Friday,5,17
553546,2019-05-17,23176,Abc Treasure Book Box,12.25,288,12415.0,Australia,3528.0,"Rp 78,495,883",1,Friday,5,17
553546,2019-05-17,21902,Key Fob Front Door,10.79,576,12415.0,Australia,6215.039999999999,"Rp 138,280,911",1,Friday,5,17
553546,2019-05-17,21900,Key Fob Shed,10.79,576,12415.0,Australia,6215.039999999999,"Rp 138,280,911",1,Friday,5,17
553546,2019-05-17,21899,Garage Key Fob,10.79,576,12415.0,Australia,6215.039999999999,"Rp 138,280,911",1,Friday,5,17
553546,2019-05-17,15036,Assorted Colours Silk Fan,10.99,600,12415.0,Australia,6594.0,"Rp 146,712,544",1,Friday,5,17
553546,2019-05-17,22620,4 Traditional Spinning Tops,11.53,320,12415.0,Australia,3689.6,"Rp 82,091,386",1,Friday,5,17
553368,2019-05-16,23284,Doormat Keep Calm And Come In,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,5,16
553368,2019-05-16,20685,Doormat Red Retrospot,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,5,16
553043,2019-05-13,62018,Sombrero,11.53,600,13953.0,United Kingdom,6918.0,"Rp 153,921,349",1,Monday,5,13
553170,2019-05-13,17003,Brocade Ring Purse,10.55,336,14676.0,United Kingdom,3544.8,"Rp 78,869,673",1,Monday,5,13
552883,2019-05-12,21918,Set 12 Kids Colour Chalk Sticks,10.62,288,14646.0,Netherlands,3058.56,"Rp 68,051,125",1,Sunday,5,12
552883,2019-05-12,22630,Dolly Girl Lunch Box,11.94,256,14646.0,Netherlands,3056.64,"Rp 68,008,406",1,Sunday,5,12
552883,2019-05-12,84212,"Assorted Flower Colour ""Leis""",10.68,480,14646.0,Netherlands,5126.4,"Rp 114,059,324",1,Sunday,5,12
552883,2019-05-12,21385,Ivory Hanging Decoration Heart,10.99,288,14646.0,Netherlands,3165.12,"Rp 70,422,021",1,Sunday,5,12
